TIME_ID,DAY_NAME,DAY_NUMBER_IN_WEEK,DAY_NUMBER_IN_MONTH,CALENDAR_WEEK_NUMBER,FISCAL_WEEK_NUMBER,WEEK_ENDING_DAY,WEEK_ENDING_DAY_ID,CALENDAR_MONTH_NUMBER,FISCAL_MONTH_NUMBER,CALENDAR_MONTH_DESC,CALENDAR_MONTH_ID,FISCAL_MONTH_DESC,FISCAL_MONTH_ID,DAYS_IN_CAL_MONTH,DAYS_IN_FIS_MONTH,END_OF_CAL_MONTH,END_OF_FIS_MONTH,CALENDAR_MONTH_NAME,FISCAL_MONTH_NAME,CALENDAR_QUARTER_DESC,CALENDAR_QUARTER_ID,FISCAL_QUARTER_DESC,FISCAL_QUARTER_ID,DAYS_IN_CAL_QUARTER,DAYS_IN_FIS_QUARTER,END_OF_CAL_QUARTER,END_OF_FIS_QUARTER,CALENDAR_QUARTER_NUMBER,FISCAL_QUARTER_NUMBER,CALENDAR_YEAR,CALENDAR_YEAR_ID,FISCAL_YEAR,FISCAL_YEAR_ID,DAYS_IN_CAL_YEAR,DAYS_IN_FIS_YEAR,END_OF_CAL_YEAR,END_OF_FIS_YEAR
08-04-98,Wednesday,3,8,15,15,12-04-98,1539,4,4,1998-04,1675,1998-04,1723,30,28,30-04-98,26-04-98,April,April,1998-02,1770,1998-02,1786,91,91,30-06-98,28-06-98,2,2,1998,1802,1998,1806,365,361,31-12-98,27-12-98
09-04-98,Thursday,4,9,15,15,12-04-98,1539,4,4,1998-04,1675,1998-04,1723,30,28,30-04-98,26-04-98,April,April,1998-02,1770,1998-02,1786,91,91,30-06-98,28-06-98,2,2,1998,1802,1998,1806,365,361,31-12-98,27-12-98
10-04-98,Friday,5,10,15,15,12-04-98,1539,4,4,1998-04,1675,1998-04,1723,30,28,30-04-98,26-04-98,April,April,1998-02,1770,1998-02,1786,91,91,30-06-98,28-06-98,2,2,1998,1802,1998,1806,365,361,31-12-98,27-12-98
11-04-98,Saturday,6,11,15,15,12-04-98,1539,4,4,1998-04,1675,1998-04,1723,30,28,30-04-98,26-04-98,April,April,1998-02,1770,1998-02,1786,91,91,30-06-98,28-06-98,2,2,1998,1802,1998,1806,365,361,31-12-98,27-12-98
12-04-98,Sunday,7,12,15,15,12-04-98,1539,4,4,1998-04,1675,1998-04,1723,30,28,30-04-98,26-04-98,April,April,1998-02,1770,1998-02,1786,91,91,30-06-98,28-06-98,2,2,1998,1802,1998,1806,365,361,31-12-98,27-12-98
13-04-98,Monday,1,13,16,16,19-04-98,1587,4,4,1998-04,1675,1998-04,1723,30,28,30-04-98,26-04-98,April,April,1998-02,1770,1998-02,1786,91,91,30-06-98,28-06-98,2,2,1998,1802,1998,1806,365,361,31-12-98,27-12-98
14-04-98,Tuesday,2,14,16,16,19-04-98,1587,4,4,1998-04,1675,1998-04,1723,30,28,30-04-98,26-04-98,April,April,1998-02,1770,1998-02,1786,91,91,30-06-98,28-06-98,2,2,1998,1802,1998,1806,365,361,31-12-98,27-12-98
15-04-98,Wednesday,3,15,16,16,19-04-98,1587,4,4,1998-04,1675,1998-04,1723,30,28,30-04-98,26-04-98,April,April,1998-02,1770,1998-02,1786,91,91,30-06-98,28-06-98,2,2,1998,1802,1998,1806,365,361,31-12-98,27-12-98
16-04-98,Thursday,4,16,16,16,19-04-98,1587,4,4,1998-04,1675,1998-04,1723,30,28,30-04-98,26-04-98,April,April,1998-02,1770,1998-02,1786,91,91,30-06-98,28-06-98,2,2,1998,1802,1998,1806,365,361,31-12-98,27-12-98
17-04-98,Friday,5,17,16,16,19-04-98,1587,4,4,1998-04,1675,1998-04,1723,30,28,30-04-98,26-04-98,April,April,1998-02,1770,1998-02,1786,91,91,30-06-98,28-06-98,2,2,1998,1802,1998,1806,365,361,31-12-98,27-12-98
18-04-98,Saturday,6,18,16,16,19-04-98,1587,4,4,1998-04,1675,1998-04,1723,30,28,30-04-98,26-04-98,April,April,1998-02,1770,1998-02,1786,91,91,30-06-98,28-06-98,2,2,1998,1802,1998,1806,365,361,31-12-98,27-12-98
19-04-98,Sunday,7,19,16,16,19-04-98,1587,4,4,1998-04,1675,1998-04,1723,30,28,30-04-98,26-04-98,April,April,1998-02,1770,1998-02,1786,91,91,30-06-98,28-06-98,2,2,1998,1802,1998,1806,365,361,31-12-98,27-12-98
20-04-98,Monday,1,20,17,17,26-04-98,1635,4,4,1998-04,1675,1998-04,1723,30,28,30-04-98,26-04-98,April,April,1998-02,1770,1998-02,1786,91,91,30-06-98,28-06-98,2,2,1998,1802,1998,1806,365,361,31-12-98,27-12-98
21-04-98,Tuesday,2,21,17,17,26-04-98,1635,4,4,1998-04,1675,1998-04,1723,30,28,30-04-98,26-04-98,April,April,1998-02,1770,1998-02,1786,91,91,30-06-98,28-06-98,2,2,1998,1802,1998,1806,365,361,31-12-98,27-12-98
22-04-98,Wednesday,3,22,17,17,26-04-98,1635,4,4,1998-04,1675,1998-04,1723,30,28,30-04-98,26-04-98,April,April,1998-02,1770,1998-02,1786,91,91,30-06-98,28-06-98,2,2,1998,1802,1998,1806,365,361,31-12-98,27-12-98
23-04-98,Thursday,4,23,17,17,26-04-98,1635,4,4,1998-04,1675,1998-04,1723,30,28,30-04-98,26-04-98,April,April,1998-02,1770,1998-02,1786,91,91,30-06-98,28-06-98,2,2,1998,1802,1998,1806,365,361,31-12-98,27-12-98
24-04-98,Friday,5,24,17,17,26-04-98,1635,4,4,1998-04,1675,1998-04,1723,30,28,30-04-98,26-04-98,April,April,1998-02,1770,1998-02,1786,91,91,30-06-98,28-06-98,2,2,1998,1802,1998,1806,365,361,31-12-98,27-12-98
25-04-98,Saturday,6,25,17,17,26-04-98,1635,4,4,1998-04,1675,1998-04,1723,30,28,30-04-98,26-04-98,April,April,1998-02,1770,1998-02,1786,91,91,30-06-98,28-06-98,2,2,1998,1802,1998,1806,365,361,31-12-98,27-12-98
26-04-98,Sunday,7,26,17,17,26-04-98,1635,4,4,1998-04,1675,1998-04,1723,30,28,30-04-98,26-04-98,April,April,1998-02,1770,1998-02,1786,91,91,30-06-98,28-06-98,2,2,1998,1802,1998,1806,365,361,31-12-98,27-12-98
27-04-98,Monday,1,27,18,18,03-05-98,1479,4,5,1998-04,1675,1998-05,1724,30,35,30-04-98,31-05-98,April,May,1998-02,1770,1998-02,1786,91,91,30-06-98,28-06-98,2,2,1998,1802,1998,1806,365,361,31-12-98,27-12-98
28-04-98,Tuesday,2,28,18,18,03-05-98,1479,4,5,1998-04,1675,1998-05,1724,30,35,30-04-98,31-05-98,April,May,1998-02,1770,1998-02,1786,91,91,30-06-98,28-06-98,2,2,1998,1802,1998,1806,365,361,31-12-98,27-12-98
29-04-98,Wednesday,3,29,18,18,03-05-98,1479,4,5,1998-04,1675,1998-05,1724,30,35,30-04-98,31-05-98,April,May,1998-02,1770,1998-02,1786,91,91,30-06-98,28-06-98,2,2,1998,1802,1998,1806,365,361,31-12-98,27-12-98
30-04-98,Thursday,4,30,18,18,03-05-98,1479,4,5,1998-04,1675,1998-05,1724,30,35,30-04-98,31-05-98,April,May,1998-02,1770,1998-02,1786,91,91,30-06-98,28-06-98,2,2,1998,1802,1998,1806,365,361,31-12-98,27-12-98
01-05-98,Friday,5,1,18,18,03-05-98,1479,5,5,1998-05,1676,1998-05,1724,31,35,31-05-98,31-05-98,May,May,1998-02,1770,1998-02,1786,91,91,30-06-98,28-06-98,2,2,1998,1802,1998,1806,365,361,31-12-98,27-12-98
02-05-98,Saturday,6,2,18,18,03-05-98,1479,5,5,1998-05,1676,1998-05,1724,31,35,31-05-98,31-05-98,May,May,1998-02,1770,1998-02,1786,91,91,30-06-98,28-06-98,2,2,1998,1802,1998,1806,365,361,31-12-98,27-12-98
03-05-98,Sunday,7,3,18,18,03-05-98,1479,5,5,1998-05,1676,1998-05,1724,31,35,31-05-98,31-05-98,May,May,1998-02,1770,1998-02,1786,91,91,30-06-98,28-06-98,2,2,1998,1802,1998,1806,365,361,31-12-98,27-12-98
04-05-98,Monday,1,4,19,19,10-05-98,1528,5,5,1998-05,1676,1998-05,1724,31,35,31-05-98,31-05-98,May,May,1998-02,1770,1998-02,1786,91,91,30-06-98,28-06-98,2,2,1998,1802,1998,1806,365,361,31-12-98,27-12-98
05-05-98,Tuesday,2,5,19,19,10-05-98,1528,5,5,1998-05,1676,1998-05,1724,31,35,31-05-98,31-05-98,May,May,1998-02,1770,1998-02,1786,91,91,30-06-98,28-06-98,2,2,1998,1802,1998,1806,365,361,31-12-98,27-12-98
06-05-98,Wednesday,3,6,19,19,10-05-98,1528,5,5,1998-05,1676,1998-05,1724,31,35,31-05-98,31-05-98,May,May,1998-02,1770,1998-02,1786,91,91,30-06-98,28-06-98,2,2,1998,1802,1998,1806,365,361,31-12-98,27-12-98
07-05-98,Thursday,4,7,19,19,10-05-98,1528,5,5,1998-05,1676,1998-05,1724,31,35,31-05-98,31-05-98,May,May,1998-02,1770,1998-02,1786,91,91,30-06-98,28-06-98,2,2,1998,1802,1998,1806,365,361,31-12-98,27-12-98
08-05-98,Friday,5,8,19,19,10-05-98,1528,5,5,1998-05,1676,1998-05,1724,31,35,31-05-98,31-05-98,May,May,1998-02,1770,1998-02,1786,91,91,30-06-98,28-06-98,2,2,1998,1802,1998,1806,365,361,31-12-98,27-12-98
09-05-98,Saturday,6,9,19,19,10-05-98,1528,5,5,1998-05,1676,1998-05,1724,31,35,31-05-98,31-05-98,May,May,1998-02,1770,1998-02,1786,91,91,30-06-98,28-06-98,2,2,1998,1802,1998,1806,365,361,31-12-98,27-12-98
10-05-98,Sunday,7,10,19,19,10-05-98,1528,5,5,1998-05,1676,1998-05,1724,31,35,31-05-98,31-05-98,May,May,1998-02,1770,1998-02,1786,91,91,30-06-98,28-06-98,2,2,1998,1802,1998,1806,365,361,31-12-98,27-12-98
11-05-98,Monday,1,11,20,20,17-05-98,1576,5,5,1998-05,1676,1998-05,1724,31,35,31-05-98,31-05-98,May,May,1998-02,1770,1998-02,1786,91,91,30-06-98,28-06-98,2,2,1998,1802,1998,1806,365,361,31-12-98,27-12-98
12-05-98,Tuesday,2,12,20,20,17-05-98,1576,5,5,1998-05,1676,1998-05,1724,31,35,31-05-98,31-05-98,May,May,1998-02,1770,1998-02,1786,91,91,30-06-98,28-06-98,2,2,1998,1802,1998,1806,365,361,31-12-98,27-12-98
13-05-98,Wednesday,3,13,20,20,17-05-98,1576,5,5,1998-05,1676,1998-05,1724,31,35,31-05-98,31-05-98,May,May,1998-02,1770,1998-02,1786,91,91,30-06-98,28-06-98,2,2,1998,1802,1998,1806,365,361,31-12-98,27-12-98
14-05-98,Thursday,4,14,20,20,17-05-98,1576,5,5,1998-05,1676,1998-05,1724,31,35,31-05-98,31-05-98,May,May,1998-02,1770,1998-02,1786,91,91,30-06-98,28-06-98,2,2,1998,1802,1998,1806,365,361,31-12-98,27-12-98
15-05-98,Friday,5,15,20,20,17-05-98,1576,5,5,1998-05,1676,1998-05,1724,31,35,31-05-98,31-05-98,May,May,1998-02,1770,1998-02,1786,91,91,30-06-98,28-06-98,2,2,1998,1802,1998,1806,365,361,31-12-98,27-12-98
16-05-98,Saturday,6,16,20,20,17-05-98,1576,5,5,1998-05,1676,1998-05,1724,31,35,31-05-98,31-05-98,May,May,1998-02,1770,1998-02,1786,91,91,30-06-98,28-06-98,2,2,1998,1802,1998,1806,365,361,31-12-98,27-12-98
17-05-98,Sunday,7,17,20,20,17-05-98,1576,5,5,1998-05,1676,1998-05,1724,31,35,31-05-98,31-05-98,May,May,1998-02,1770,1998-02,1786,91,91,30-06-98,28-06-98,2,2,1998,1802,1998,1806,365,361,31-12-98,27-12-98
18-05-98,Monday,1,18,21,21,24-05-98,1624,5,5,1998-05,1676,1998-05,1724,31,35,31-05-98,31-05-98,May,May,1998-02,1770,1998-02,1786,91,91,30-06-98,28-06-98,2,2,1998,1802,1998,1806,365,361,31-12-98,27-12-98
19-05-98,Tuesday,2,19,21,21,24-05-98,1624,5,5,1998-05,1676,1998-05,1724,31,35,31-05-98,31-05-98,May,May,1998-02,1770,1998-02,1786,91,91,30-06-98,28-06-98,2,2,1998,1802,1998,1806,365,361,31-12-98,27-12-98
20-05-98,Wednesday,3,20,21,21,24-05-98,1624,5,5,1998-05,1676,1998-05,1724,31,35,31-05-98,31-05-98,May,May,1998-02,1770,1998-02,1786,91,91,30-06-98,28-06-98,2,2,1998,1802,1998,1806,365,361,31-12-98,27-12-98
21-05-98,Thursday,4,21,21,21,24-05-98,1624,5,5,1998-05,1676,1998-05,1724,31,35,31-05-98,31-05-98,May,May,1998-02,1770,1998-02,1786,91,91,30-06-98,28-06-98,2,2,1998,1802,1998,1806,365,361,31-12-98,27-12-98
22-05-98,Friday,5,22,21,21,24-05-98,1624,5,5,1998-05,1676,1998-05,1724,31,35,31-05-98,31-05-98,May,May,1998-02,1770,1998-02,1786,91,91,30-06-98,28-06-98,2,2,1998,1802,1998,1806,365,361,31-12-98,27-12-98
23-05-98,Saturday,6,23,21,21,24-05-98,1624,5,5,1998-05,1676,1998-05,1724,31,35,31-05-98,31-05-98,May,May,1998-02,1770,1998-02,1786,91,91,30-06-98,28-06-98,2,2,1998,1802,1998,1806,365,361,31-12-98,27-12-98
24-05-98,Sunday,7,24,21,21,24-05-98,1624,5,5,1998-05,1676,1998-05,1724,31,35,31-05-98,31-05-98,May,May,1998-02,1770,1998-02,1786,91,91,30-06-98,28-06-98,2,2,1998,1802,1998,1806,365,361,31-12-98,27-12-98
25-05-98,Monday,1,25,22,22,31-05-98,1670,5,5,1998-05,1676,1998-05,1724,31,35,31-05-98,31-05-98,May,May,1998-02,1770,1998-02,1786,91,91,30-06-98,28-06-98,2,2,1998,1802,1998,1806,365,361,31-12-98,27-12-98
26-05-98,Tuesday,2,26,22,22,31-05-98,1670,5,5,1998-05,1676,1998-05,1724,31,35,31-05-98,31-05-98,May,May,1998-02,1770,1998-02,1786,91,91,30-06-98,28-06-98,2,2,1998,1802,1998,1806,365,361,31-12-98,27-12-98
27-05-98,Wednesday,3,27,22,22,31-05-98,1670,5,5,1998-05,1676,1998-05,1724,31,35,31-05-98,31-05-98,May,May,1998-02,1770,1998-02,1786,91,91,30-06-98,28-06-98,2,2,1998,1802,1998,1806,365,361,31-12-98,27-12-98
28-05-98,Thursday,4,28,22,22,31-05-98,1670,5,5,1998-05,1676,1998-05,1724,31,35,31-05-98,31-05-98,May,May,1998-02,1770,1998-02,1786,91,91,30-06-98,28-06-98,2,2,1998,1802,1998,1806,365,361,31-12-98,27-12-98
29-05-98,Friday,5,29,22,22,31-05-98,1670,5,5,1998-05,1676,1998-05,1724,31,35,31-05-98,31-05-98,May,May,1998-02,1770,1998-02,1786,91,91,30-06-98,28-06-98,2,2,1998,1802,1998,1806,365,361,31-12-98,27-12-98
30-05-98,Saturday,6,30,22,22,31-05-98,1670,5,5,1998-05,1676,1998-05,1724,31,35,31-05-98,31-05-98,May,May,1998-02,1770,1998-02,1786,91,91,30-06-98,28-06-98,2,2,1998,1802,1998,1806,365,361,31-12-98,27-12-98
31-05-98,Sunday,7,31,22,22,31-05-98,1670,5,5,1998-05,1676,1998-05,1724,31,35,31-05-98,31-05-98,May,May,1998-02,1770,1998-02,1786,91,91,30-06-98,28-06-98,2,2,1998,1802,1998,1806,365,361,31-12-98,27-12-98
01-06-98,Monday,1,1,23,23,07-06-98,1506,6,6,1998-06,1677,1998-06,1725,30,28,30-06-98,28-06-98,June,June,1998-02,1770,1998-02,1786,91,91,30-06-98,28-06-98,2,2,1998,1802,1998,1806,365,361,31-12-98,27-12-98
02-06-98,Tuesday,2,2,23,23,07-06-98,1506,6,6,1998-06,1677,1998-06,1725,30,28,30-06-98,28-06-98,June,June,1998-02,1770,1998-02,1786,91,91,30-06-98,28-06-98,2,2,1998,1802,1998,1806,365,361,31-12-98,27-12-98
03-06-98,Wednesday,3,3,23,23,07-06-98,1506,6,6,1998-06,1677,1998-06,1725,30,28,30-06-98,28-06-98,June,June,1998-02,1770,1998-02,1786,91,91,30-06-98,28-06-98,2,2,1998,1802,1998,1806,365,361,31-12-98,27-12-98
04-06-98,Thursday,4,4,23,23,07-06-98,1506,6,6,1998-06,1677,1998-06,1725,30,28,30-06-98,28-06-98,June,June,1998-02,1770,1998-02,1786,91,91,30-06-98,28-06-98,2,2,1998,1802,1998,1806,365,361,31-12-98,27-12-98
05-06-98,Friday,5,5,23,23,07-06-98,1506,6,6,1998-06,1677,1998-06,1725,30,28,30-06-98,28-06-98,June,June,1998-02,1770,1998-02,1786,91,91,30-06-98,28-06-98,2,2,1998,1802,1998,1806,365,361,31-12-98,27-12-98
06-06-98,Saturday,6,6,23,23,07-06-98,1506,6,6,1998-06,1677,1998-06,1725,30,28,30-06-98,28-06-98,June,June,1998-02,1770,1998-02,1786,91,91,30-06-98,28-06-98,2,2,1998,1802,1998,1806,365,361,31-12-98,27-12-98
07-06-98,Sunday,7,7,23,23,07-06-98,1506,6,6,1998-06,1677,1998-06,1725,30,28,30-06-98,28-06-98,June,June,1998-02,1770,1998-02,1786,91,91,30-06-98,28-06-98,2,2,1998,1802,1998,1806,365,361,31-12-98,27-12-98
08-06-98,Monday,1,8,24,24,14-06-98,1554,6,6,1998-06,1677,1998-06,1725,30,28,30-06-98,28-06-98,June,June,1998-02,1770,1998-02,1786,91,91,30-06-98,28-06-98,2,2,1998,1802,1998,1806,365,361,31-12-98,27-12-98
09-06-98,Tuesday,2,9,24,24,14-06-98,1554,6,6,1998-06,1677,1998-06,1725,30,28,30-06-98,28-06-98,June,June,1998-02,1770,1998-02,1786,91,91,30-06-98,28-06-98,2,2,1998,1802,1998,1806,365,361,31-12-98,27-12-98
10-06-98,Wednesday,3,10,24,24,14-06-98,1554,6,6,1998-06,1677,1998-06,1725,30,28,30-06-98,28-06-98,June,June,1998-02,1770,1998-02,1786,91,91,30-06-98,28-06-98,2,2,1998,1802,1998,1806,365,361,31-12-98,27-12-98
11-06-98,Thursday,4,11,24,24,14-06-98,1554,6,6,1998-06,1677,1998-06,1725,30,28,30-06-98,28-06-98,June,June,1998-02,1770,1998-02,1786,91,91,30-06-98,28-06-98,2,2,1998,1802,1998,1806,365,361,31-12-98,27-12-98
12-06-98,Friday,5,12,24,24,14-06-98,1554,6,6,1998-06,1677,1998-06,1725,30,28,30-06-98,28-06-98,June,June,1998-02,1770,1998-02,1786,91,91,30-06-98,28-06-98,2,2,1998,1802,1998,1806,365,361,31-12-98,27-12-98
13-06-98,Saturday,6,13,24,24,14-06-98,1554,6,6,1998-06,1677,1998-06,1725,30,28,30-06-98,28-06-98,June,June,1998-02,1770,1998-02,1786,91,91,30-06-98,28-06-98,2,2,1998,1802,1998,1806,365,361,31-12-98,27-12-98
14-06-98,Sunday,7,14,24,24,14-06-98,1554,6,6,1998-06,1677,1998-06,1725,30,28,30-06-98,28-06-98,June,June,1998-02,1770,1998-02,1786,91,91,30-06-98,28-06-98,2,2,1998,1802,1998,1806,365,361,31-12-98,27-12-98
15-06-98,Monday,1,15,25,25,21-06-98,1602,6,6,1998-06,1677,1998-06,1725,30,28,30-06-98,28-06-98,June,June,1998-02,1770,1998-02,1786,91,91,30-06-98,28-06-98,2,2,1998,1802,1998,1806,365,361,31-12-98,27-12-98
16-06-98,Tuesday,2,16,25,25,21-06-98,1602,6,6,1998-06,1677,1998-06,1725,30,28,30-06-98,28-06-98,June,June,1998-02,1770,1998-02,1786,91,91,30-06-98,28-06-98,2,2,1998,1802,1998,1806,365,361,31-12-98,27-12-98
17-06-98,Wednesday,3,17,25,25,21-06-98,1602,6,6,1998-06,1677,1998-06,1725,30,28,30-06-98,28-06-98,June,June,1998-02,1770,1998-02,1786,91,91,30-06-98,28-06-98,2,2,1998,1802,1998,1806,365,361,31-12-98,27-12-98
18-06-98,Thursday,4,18,25,25,21-06-98,1602,6,6,1998-06,1677,1998-06,1725,30,28,30-06-98,28-06-98,June,June,1998-02,1770,1998-02,1786,91,91,30-06-98,28-06-98,2,2,1998,1802,1998,1806,365,361,31-12-98,27-12-98
19-06-98,Friday,5,19,25,25,21-06-98,1602,6,6,1998-06,1677,1998-06,1725,30,28,30-06-98,28-06-98,June,June,1998-02,1770,1998-02,1786,91,91,30-06-98,28-06-98,2,2,1998,1802,1998,1806,365,361,31-12-98,27-12-98
20-06-98,Saturday,6,20,25,25,21-06-98,1602,6,6,1998-06,1677,1998-06,1725,30,28,30-06-98,28-06-98,June,June,1998-02,1770,1998-02,1786,91,91,30-06-98,28-06-98,2,2,1998,1802,1998,1806,365,361,31-12-98,27-12-98
21-06-98,Sunday,7,21,25,25,21-06-98,1602,6,6,1998-06,1677,1998-06,1725,30,28,30-06-98,28-06-98,June,June,1998-02,1770,1998-02,1786,91,91,30-06-98,28-06-98,2,2,1998,1802,1998,1806,365,361,31-12-98,27-12-98
22-06-98,Monday,1,22,26,26,28-06-98,1650,6,6,1998-06,1677,1998-06,1725,30,28,30-06-98,28-06-98,June,June,1998-02,1770,1998-02,1786,91,91,30-06-98,28-06-98,2,2,1998,1802,1998,1806,365,361,31-12-98,27-12-98
23-06-98,Tuesday,2,23,26,26,28-06-98,1650,6,6,1998-06,1677,1998-06,1725,30,28,30-06-98,28-06-98,June,June,1998-02,1770,1998-02,1786,91,91,30-06-98,28-06-98,2,2,1998,1802,1998,1806,365,361,31-12-98,27-12-98
24-06-98,Wednesday,3,24,26,26,28-06-98,1650,6,6,1998-06,1677,1998-06,1725,30,28,30-06-98,28-06-98,June,June,1998-02,1770,1998-02,1786,91,91,30-06-98,28-06-98,2,2,1998,1802,1998,1806,365,361,31-12-98,27-12-98
25-06-98,Thursday,4,25,26,26,28-06-98,1650,6,6,1998-06,1677,1998-06,1725,30,28,30-06-98,28-06-98,June,June,1998-02,1770,1998-02,1786,91,91,30-06-98,28-06-98,2,2,1998,1802,1998,1806,365,361,31-12-98,27-12-98
26-06-98,Friday,5,26,26,26,28-06-98,1650,6,6,1998-06,1677,1998-06,1725,30,28,30-06-98,28-06-98,June,June,1998-02,1770,1998-02,1786,91,91,30-06-98,28-06-98,2,2,1998,1802,1998,1806,365,361,31-12-98,27-12-98
27-06-98,Saturday,6,27,26,26,28-06-98,1650,6,6,1998-06,1677,1998-06,1725,30,28,30-06-98,28-06-98,June,June,1998-02,1770,1998-02,1786,91,91,30-06-98,28-06-98,2,2,1998,1802,1998,1806,365,361,31-12-98,27-12-98
28-06-98,Sunday,7,28,26,26,28-06-98,1650,6,6,1998-06,1677,1998-06,1725,30,28,30-06-98,28-06-98,June,June,1998-02,1770,1998-02,1786,91,91,30-06-98,28-06-98,2,2,1998,1802,1998,1806,365,361,31-12-98,27-12-98
29-06-98,Monday,1,29,27,27,05-07-98,1493,6,7,1998-06,1677,1998-07,1726,30,28,30-06-98,26-07-98,June,July,1998-02,1770,1998-03,1787,91,91,30-06-98,27-09-98,2,3,1998,1802,1998,1806,365,361,31-12-98,27-12-98
30-06-98,Tuesday,2,30,27,27,05-07-98,1493,6,7,1998-06,1677,1998-07,1726,30,28,30-06-98,26-07-98,June,July,1998-02,1770,1998-03,1787,91,91,30-06-98,27-09-98,2,3,1998,1802,1998,1806,365,361,31-12-98,27-12-98
01-07-98,Wednesday,3,1,27,27,05-07-98,1493,7,7,1998-07,1678,1998-07,1726,31,28,31-07-98,26-07-98,July,July,1998-03,1771,1998-03,1787,92,91,30-09-98,27-09-98,3,3,1998,1802,1998,1806,365,361,31-12-98,27-12-98
02-07-98,Thursday,4,2,27,27,05-07-98,1493,7,7,1998-07,1678,1998-07,1726,31,28,31-07-98,26-07-98,July,July,1998-03,1771,1998-03,1787,92,91,30-09-98,27-09-98,3,3,1998,1802,1998,1806,365,361,31-12-98,27-12-98
03-07-98,Friday,5,3,27,27,05-07-98,1493,7,7,1998-07,1678,1998-07,1726,31,28,31-07-98,26-07-98,July,July,1998-03,1771,1998-03,1787,92,91,30-09-98,27-09-98,3,3,1998,1802,1998,1806,365,361,31-12-98,27-12-98
04-07-98,Saturday,6,4,27,27,05-07-98,1493,7,7,1998-07,1678,1998-07,1726,31,28,31-07-98,26-07-98,July,July,1998-03,1771,1998-03,1787,92,91,30-09-98,27-09-98,3,3,1998,1802,1998,1806,365,361,31-12-98,27-12-98
05-07-98,Sunday,7,5,27,27,05-07-98,1493,7,7,1998-07,1678,1998-07,1726,31,28,31-07-98,26-07-98,July,July,1998-03,1771,1998-03,1787,92,91,30-09-98,27-09-98,3,3,1998,1802,1998,1806,365,361,31-12-98,27-12-98
06-07-98,Monday,1,6,28,28,12-07-98,1542,7,7,1998-07,1678,1998-07,1726,31,28,31-07-98,26-07-98,July,July,1998-03,1771,1998-03,1787,92,91,30-09-98,27-09-98,3,3,1998,1802,1998,1806,365,361,31-12-98,27-12-98
07-07-98,Tuesday,2,7,28,28,12-07-98,1542,7,7,1998-07,1678,1998-07,1726,31,28,31-07-98,26-07-98,July,July,1998-03,1771,1998-03,1787,92,91,30-09-98,27-09-98,3,3,1998,1802,1998,1806,365,361,31-12-98,27-12-98
08-07-98,Wednesday,3,8,28,28,12-07-98,1542,7,7,1998-07,1678,1998-07,1726,31,28,31-07-98,26-07-98,July,July,1998-03,1771,1998-03,1787,92,91,30-09-98,27-09-98,3,3,1998,1802,1998,1806,365,361,31-12-98,27-12-98
09-07-98,Thursday,4,9,28,28,12-07-98,1542,7,7,1998-07,1678,1998-07,1726,31,28,31-07-98,26-07-98,July,July,1998-03,1771,1998-03,1787,92,91,30-09-98,27-09-98,3,3,1998,1802,1998,1806,365,361,31-12-98,27-12-98
10-07-98,Friday,5,10,28,28,12-07-98,1542,7,7,1998-07,1678,1998-07,1726,31,28,31-07-98,26-07-98,July,July,1998-03,1771,1998-03,1787,92,91,30-09-98,27-09-98,3,3,1998,1802,1998,1806,365,361,31-12-98,27-12-98
11-07-98,Saturday,6,11,28,28,12-07-98,1542,7,7,1998-07,1678,1998-07,1726,31,28,31-07-98,26-07-98,July,July,1998-03,1771,1998-03,1787,92,91,30-09-98,27-09-98,3,3,1998,1802,1998,1806,365,361,31-12-98,27-12-98
12-07-98,Sunday,7,12,28,28,12-07-98,1542,7,7,1998-07,1678,1998-07,1726,31,28,31-07-98,26-07-98,July,July,1998-03,1771,1998-03,1787,92,91,30-09-98,27-09-98,3,3,1998,1802,1998,1806,365,361,31-12-98,27-12-98
13-07-98,Monday,1,13,29,29,19-07-98,1590,7,7,1998-07,1678,1998-07,1726,31,28,31-07-98,26-07-98,July,July,1998-03,1771,1998-03,1787,92,91,30-09-98,27-09-98,3,3,1998,1802,1998,1806,365,361,31-12-98,27-12-98
14-07-98,Tuesday,2,14,29,29,19-07-98,1590,7,7,1998-07,1678,1998-07,1726,31,28,31-07-98,26-07-98,July,July,1998-03,1771,1998-03,1787,92,91,30-09-98,27-09-98,3,3,1998,1802,1998,1806,365,361,31-12-98,27-12-98
15-07-98,Wednesday,3,15,29,29,19-07-98,1590,7,7,1998-07,1678,1998-07,1726,31,28,31-07-98,26-07-98,July,July,1998-03,1771,1998-03,1787,92,91,30-09-98,27-09-98,3,3,1998,1802,1998,1806,365,361,31-12-98,27-12-98
16-07-98,Thursday,4,16,29,29,19-07-98,1590,7,7,1998-07,1678,1998-07,1726,31,28,31-07-98,26-07-98,July,July,1998-03,1771,1998-03,1787,92,91,30-09-98,27-09-98,3,3,1998,1802,1998,1806,365,361,31-12-98,27-12-98
17-07-98,Friday,5,17,29,29,19-07-98,1590,7,7,1998-07,1678,1998-07,1726,31,28,31-07-98,26-07-98,July,July,1998-03,1771,1998-03,1787,92,91,30-09-98,27-09-98,3,3,1998,1802,1998,1806,365,361,31-12-98,27-12-98
